Type,Matter #,Name,Budget Category
MUR,572,COMMITTEE OF 1976 FOR BATES FOR CONGRESS,Legacy Data
MUR,571,WILLIAM FRAZIER,Legacy Data
MUR,570,G. ROBERT KIRBY,Legacy Data
MUR,569,AMERICAN INCOME LIFE INSURANCE AND BERNARD RAPAPORT,Legacy Data
MUR,568,CLANCY FOR CONGRESS COMMITTEE,Legacy Data
MUR,567,1978 ILLINOIS PRE-PRIMARY NON-FILERS,Legacy Data
MUR,566,"INDIANA CANDIDATES SANTAY, SALOMONE AND HARMON",Legacy Data
MUR,565,1977 MULTICANDIDATE  NON-PARY NON-FILERS,Legacy Data
MUR,564,NC DEMOCRATIC INAUGURAL COMMITTEE,Legacy Data
MUR,563,1977 SENATE YEAR-END NON-FILERS,Legacy Data
MUR,562,1977 HOUSE YEAR-END NON-FILERS,Legacy Data
MUR,561,1977 PRESIDENTIAL YEAR-END NON-FILERS,Legacy Data
MUR,560,STEVE S. ALEXANDER,Legacy Data
MUR,559,SAM FREID FOR CONGRESS '78,Legacy Data
MUR,558,REGULAR HUDSON COUNTY CIVIC ASSOCIATION INC.,Legacy Data
MUR,557,NATIONAL REPUBLICAN SENATORIAL COMMITTEE,Legacy Data
MUR,556,LAN DALY,Legacy Data
MUR,555,BRIAN CORCORAN FOR CONGRESS COMMITTEE,Legacy Data
MUR,554,HENRY COUNTY REPUBLICAN PARTY,Legacy Data
MUR,553,DANFORTH FOR SENATE COMMITTEE,Legacy Data
MUR,552,JUDGE DAVID HAYES,Legacy Data
MUR,551,EVANS FOR CONGRESS CAMPAIGN FUND COMMITTEE,Legacy Data
MUR,550,NATIONAL DEMOCRATIC RESEARCH ORGANIZATION HOUSE CAMPAIGN COMMITTEE,Legacy Data
MUR,549,"CITIZENS FOR JOHN P. CRAVEN, HAWAII AND THE SEA",Legacy Data
MUR,548,LIVINGSTON FOR CONGRESS COMMITTEE,Legacy Data
MUR,547,NORTH TEXAS PAC,Legacy Data
MUR,546,WYOMING DENTAL PAC,Legacy Data
MUR,545,WISCONSIN STATE AFL-CIO COPE,Legacy Data
MUR,544,NIMROD FOR CONGRESS COMMITTEE,Legacy Data
MUR,543,ACTIVE BALLOT CLUB LOCAL UNIONS,Legacy Data
MUR,542,OTIS R. BROWN (GOVENOR OF ILLINOIS),Legacy Data
MUR,541,HEARNES FOR SENATOR COMMITTEE,Legacy Data
MUR,540,HAMP BAKER FOR CONGRESS,Legacy Data
MUR,539,TIERNAN FOR CONGRESS COMMITTEE,Legacy Data
MUR,538,GUN OWNERS OF AMERICA,Legacy Data
MUR,537,THE MUNCIE STAR NEWSPAPER,Legacy Data
MUR,536,REPUBLICAN NATIONAL COMMITTEE,Legacy Data
MUR,534,PUGET SOUND GILLNETTERS ASSOCIATION,Legacy Data
MUR,533,STEPHEN WILLIAM FOX,Legacy Data
MUR,532,RICHARD A. VIGUERIE,Legacy Data
MUR,530,NATHAN LANDOW,Legacy Data
MUR,529,LANIER CAMPAIGN COMMITTEE,Legacy Data
MUR,528,LOUIS NINE,Legacy Data
MUR,527,COMMITTEE TO ELECT RONNIE G. FLIPPO,Legacy Data
MUR,526,ROBERT OWENS,Legacy Data
MUR,525,HOLLAND FOR CONGRESS COMMITTEE,Legacy Data
MUR,524,FRIENDS OF EARL BRIAN COMMITTEE,Legacy Data
MUR,523,BROWN FOR CONGRESS COMMITTEE,Legacy Data
MUR,522,BOB PRICE FOR CONGRESS,Legacy Data
MUR,521,TOM DUNLAP FOR CONGRESS--OKLAHOMA,Legacy Data
MUR,520,CITIZENS FOR FRED RICHMOND,Legacy Data
MUR,519,GUTIERREZ CAMPAIGN COMMITTEE,Legacy Data
MUR,518,FRIENDS OF ROLFING COMMITTEE,Legacy Data
MUR,517,GLEN JONES FOR CONGRESS COMMITTEE,Legacy Data
MUR,516,ED YOUNG IN '76 COMMITTEE,Legacy Data
MUR,515,COMMITTEE OF 1976 FOR BATES FOR CONGRESS,Legacy Data
MUR,514,PUBLIC SERVICE POLITICAL ACTION COMMITTEE,Legacy Data
MUR,513,ALBERT F. GORDON,Legacy Data
MUR,512,IRONWORKERS LOCAL UNION 25 POLITICAL EDUCATION COMMITTEE,Legacy Data
MUR,511,COPE COMMITTEE AFL-CIO GREENSBORO NORTH CAROLINA,Legacy Data
MUR,510,NEW YORK STATE VOTER REGISTRATION DRIVE,Legacy Data
MUR,509,GENESSEE COUNTY REPUBLICAN FINANCE COMMITTEE,Legacy Data
MUR,508,TAXPAYERS ACTION FUND,Legacy Data
MUR,507,JOHN HEMENWAY FOR CONGRESS COMMITTEE,Legacy Data
MUR,506,SCHADE FOR CONGRESS,Legacy Data
MUR,505,COMITE AMIGOS DE JAMIE BENITEZ,Legacy Data
MUR,504,TIERNEY FOR U.S. SENATE COMMITTEE,Legacy Data
MUR,503,FUND FOR A CONSERVATIVE MAJORITY,Legacy Data
MUR,502,BEASLEY FOR CONGRESS COMMITTEE,Legacy Data
MUR,501,NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE,Legacy Data
MUR,500,EASTSIDE DEMOCRATIC CLUB,Legacy Data
MUR,499,BOB TAXLER FOR CONGRESS COMMITTEE,Legacy Data
MUR,498,WESTERN PENNSYLVANIA HARRIS FOR PRESIDENT COMMITTEE,Legacy Data
MUR,497,REPUBLICAN NATIONAL BANK OF LOUISIANA,Legacy Data
MUR,496,CLAUDE PEPPER,Legacy Data
MUR,495,DESSAU REALTY AND INSURANCE COMPANY,Legacy Data
MUR,494, ELISE JERAD,Legacy Data
MUR,493,HAEBERLE AND BARTH,Legacy Data
MUR,492,RESPONDENT UNKNOWN,Legacy Data
MUR,491,MONTGOMERY COUNTY DEMOCRATIC PARTY FEDERAL FUND,Legacy Data
MUR,490,ALLIANCE FOR BETTER GOVERNMENT,Legacy Data
MUR,489,COMITE PRO BALTASAR CORRADO,Legacy Data
MUR,488,FRIENDS OF BOB KRUEGER COMMITTEE,Legacy Data
MUR,487,BENTSEN IN '76 COMMITTEE,Legacy Data
MUR,486,CHARLES PERCY AND ALEX SEITH,Legacy Data
MUR,485,COMMITTEE FOR A CONSTITUTIONAL PRESIDENCY AND MCCARTHY '76,Legacy Data
MUR,484,COMMITTEE FOR JIMMY CARTER,Legacy Data
MUR,483,AMBIPAC,Legacy Data
MUR,482,UNITED REPUBLICAN FUND OF ILLINOIS,Legacy Data
MUR,481,NORTH WESTERN OFFICERS TRUST ACCOUNT,Legacy Data
MUR,480,IOWA BANK PAC,Legacy Data
MUR,479,OFFICERS OF J. RAY MCDERMOTT & CO. INC.,Legacy Data
MUR,478,REPUBLICAN CENTRAL COMMITEE OF BAKERSFIELD CALIFORNIA,Legacy Data
MUR,477,IBM--INTERNATIONAL BUSINESS MACHINES,Legacy Data
MUR,476,NEW MEXICO UDALL '76 COMMITTEE,Legacy Data
MUR,475,A PEARSON SUPPLY COMPANY,Legacy Data
MUR,474,NEW YORKERS FOR KOCH COMMITTEE,Legacy Data
MUR,473,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,472,GULF OIL CORPORATION,Legacy Data
MUR,471,DALTON FOR GOVERNOR CITIZENS COMMITTEE,Legacy Data
MUR,470,MATTOX IN '78 COMMITTEE,Legacy Data
MUR,469,HOWARD CANNON DINNER COMMITTEE,Legacy Data
MUR,468,FIRESTONE TIRE & RUBBER COMANY,Legacy Data
MUR,467,DELANEY FOR CONGRESS COMMITTEE,Legacy Data
MUR,466,EVANS FOR CONGRESS COMMITTEE,Legacy Data
MUR,465,MANIOTT FOR CONGRESS COMMITTEE,Legacy Data
MUR,464,STEPHEN ELKO,Legacy Data
MUR,463,SHIPLEY CAMPAIGN COMMITTEE,Legacy Data
MUR,462,ANDREW YOUNG CAMPAIGN,Legacy Data
MUR,461,NEW YORK BOARD OF ELECTIONS,Legacy Data
MUR,460,WILSON FOR CONGRESS COMMITTEE,Legacy Data
MUR,459,NORTH CAROLINA CONGRESSIONAL CLUB,Legacy Data
MUR,458,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,457,BUD SCHUSTER FOR CONGRESS COMMITTEE,Legacy Data
MUR,456,BUGGELLI FOR CONGRESS COMMITTEE,Legacy Data
MUR,455,CONSTANZA FOR CONGRESS FIANANCE COMMITTEE,Legacy Data
MUR,454,LIVINGSTON FOR CONGRESS/ RICHARD A. VIGUERIE COMPANY,Legacy Data
MUR,453,POTLACH CORPORATION,Legacy Data
MUR,452,OKLALHOMAS FOR FRED HARRIS FOR PRESIDENT COMMITTEE,Legacy Data
MUR,451,WILLIAM H. MCGLAMERY,Legacy Data
MUR,450,RICHARD M. NIXON,Legacy Data
MUR,449,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES",Legacy Data
MUR,448,BERT LANCE FOR GOVERNOR/CALHOUN FIRST NATIONAL BANK,Legacy Data
MUR,447,KAY CUTCHER,Legacy Data
MUR,446,MARINE ENGINEERS BENEFIT ASSOCIATION,Legacy Data
MUR,445,WILMER ST. JOHN GARWOOD/FRIENDS OF REAGAN,Legacy Data
MUR,444,FERNAND ST. GERMAIN,Legacy Data
MUR,443,CITIZENS FOR REAGAN,Legacy Data
MUR,442,COMMITTEE FOR JIMMY CARTER,Legacy Data
MUR,441,BROWNSVILLE COMMUNITY NEIGHBORHOOD ACTION CENTER,Legacy Data
MUR,440,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,439,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,438,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,437,MICHIGAN COMMITTEE FOR JIMMY CARTER,Legacy Data
MUR,436,CALIFORNIA COMMITTEE FOR JIMMY CARTER,Legacy Data
MUR,435,TEAMSTERS LOCAL 769,Legacy Data
MUR,434,CAMPAIGN COMMITTEE TO TONY GRANDISON,Legacy Data
MUR,433,"INFORMAT, INC.",Legacy Data
MUR,432,AFL-CIO,Legacy Data
MUR,431,"FIRST NATIONAL BANK, VALPARASIO",Legacy Data
MUR,430,SHEEHAN FOR CONGRESS COMMITTEE,Legacy Data
MUR,429,MONTOYA FOR SENATOR CLUB,Legacy Data
MUR,428,"FIRST NATIONAL BANK AND TRUST COMPANY OF KEARNEY,  NEW JERSEY",Legacy Data
MUR,427,GREEN FOR SENATE COMMITTEE,Legacy Data
MUR,426,COMMITTEE TO PROMOTE JOBS CONSTRUCTION AND THE ECONOMY,Legacy Data
MUR,425,SOL ABRAMS,Legacy Data
MUR,424,GOP 10TH DISTRICT COMMITTEE,Legacy Data
MUR,423,TONRY FOR CONGRESS COMMITTEE,Legacy Data
MUR,422,LOUIS R. LEE,Legacy Data
MUR,421,COMMITTEE FOR A CONSTITUTIONAL PRESIDENCY,Legacy Data
MUR,420,FRIENDS OF CECIL HEFTEL COMMITTEE,Legacy Data
MUR,419,ROBERT LUGAR,Legacy Data
MUR,418,NIGHLAND NATIONAL BANK OF NEWBURG,Legacy Data
MUR,417,ALEX SEITH,Legacy Data
MUR,416,COMMITTEE TO ELECT ETCHISON U.S. SENATE '76,Legacy Data
MUR,415,REPUBLICAN CONGRESSIONAL BOOSTERS CLUB,Legacy Data
MUR,414,NATIONAL REPUBLICAN SENATORIAL COMMITTEE,Legacy Data
MUR,413,GUN OWNERS OF AMERICA,Legacy Data
MUR,412,INTERNATIONAL BROTHERHOOD OF TEAMSTERS,Legacy Data
MUR,411,GORDON ARCHIBALD,Legacy Data
MUR,410,REPUBLICAN CENTRAL COMMITTEE OF HENRY COUNTY,Legacy Data
MUR,409,SERVICE STATION DEALERS PAC (SSDPAC),Legacy Data
MUR,408,KENTUCKY EDUCATION ASSOCIATION,Legacy Data
MUR,407,RICHARD J. DALY FOR  MAYOR CAMPAIGN FUND,Legacy Data
MUR,406,CITIZENS FOR REAGAN,Legacy Data
MUR,405,COAL MINERS PAC (COMPAC),Legacy Data
MUR,404,ILLINOIS SEVEN UP BOTTLING COMPANY,Legacy Data
MUR,403,LOOSE GROUP,Legacy Data
MUR,402,BURLINGTON COUNTY TAVERN ASSOCIATION,Legacy Data
MUR,401,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,400,GERALD FORD AND NATIONAL BROADCASTING COMPANY,Legacy Data
MUR,399,FIRST UNION BANK OF NORTH CAROLINA,Legacy Data
MUR,398,COMMITTEE TO ELECT LYNDON LAROUCHE,Legacy Data
MUR,397,JOHN M. SULLLIVAN,Legacy Data
MUR,396,MERCEDES JAYCEES,Legacy Data
MUR,395,JOHN TIPTON,Legacy Data
MUR,394,WILLIAM SALISBURY,Legacy Data
MUR,393,JOSEPH O'LAUGHLIN,Legacy Data
MUR,392,MCINERNEY FOR U.S. SENATE COMMITTEE,Legacy Data
MUR,391,HELD FOR CONGRESS COMMITTEE,Legacy Data
MUR,390,CAMPAIGN FOR TONY GRANDISON,Legacy Data
MUR,389,GERLACH FOR CONGRESS COMMITTEE,Legacy Data
MUR,388,CURRY FOR CONGRESS COMMITTEE,Legacy Data
MUR,387,"WALLACE CAMPAIGN, INC.",Legacy Data
MUR,386,CENTRAL LONG ISLAND TAX REFORM IMMEDIATELY (CLITRIM),Legacy Data
MUR,385,DICK GRANGER,Legacy Data
MUR,384,J. CAROLE KEAHEY,Legacy Data
MUR,383,COMMERCE UNION BANK,Legacy Data
MUR,382,BROWN FOR PRESIDENT COMMITTEE,Legacy Data
MUR,381,MCDONALD FOR CONGRESS COMMITTEE,Legacy Data
MUR,380,HARRY SADLER,Legacy Data
MUR,379,GEORGE V. HANSEN,Legacy Data
MUR,378,DEMOCRATIC PARTY OF PUERTO RICO,Legacy Data
MUR,377,CITIZENS FOR JOHN V. TUNNEY,Legacy Data
MUR,376,COMMUNICATION WORKERS OF AMERICA LOCAL 11586,Legacy Data
MUR,375,DR. AND MRS. ROBERT F. FLYNN,Legacy Data
MUR,374,ANGELO GAMBINO,Legacy Data
MUR,373,IMPERIAL WEST MEDICAL GROUP,Legacy Data
MUR,372,HARRIS FOR PRESIDENT COMMITTEE,Legacy Data
MUR,371,BOILMAKERS BLACKSMITHS LEGISLATIVE ACTION PROGRAM,Legacy Data
MUR,370,BENTSEN IN '76 COMMITTEE,Legacy Data
MUR,369,AMERICAN MEDICAL ASSOCIATION ET AL.,Legacy Data
MUR,368,COMMITTEE TO ELECT LYNDON LAROUCHE,Legacy Data
MUR,367,NED SCHNEIER FOR CONGRESS COMMITTEE,Legacy Data
MUR,366,SETH MORGAN,Legacy Data
MUR,365,JAMES BURNS,Legacy Data
MUR,364,PRESIDENT FORD COMMITTEE,Legacy Data
MUR,363,CAROLE KEAHNEY FOR CONGRESS VOLUNTEER COMMITTEE,Legacy Data
MUR,362,"JESSE WOODS, JR.",Legacy Data
MUR,361,NEWELL WARD,Legacy Data
MUR,360,DAVID L. JONES JR.,Legacy Data
MUR,359,PARKER FOR CONGRESS COMMITTEE,Legacy Data
MUR,358,HALL-TYNER ELECTION CAMPAIGN COMMITTEE,Legacy Data
MUR,357,COMMITTEE TO ELECT DEMOCRATS (NJ),Legacy Data
MUR,356,"JIN HO KIM, VICE PRESIDENT OF KOREAN AIRLINES",Legacy Data
MUR,355,JEFFERSON COUNTY DEMOCRATIC WOMEN'S CLUB OF PORT ARTHUR,Legacy Data
MUR,354,AFL-CIO COPE,Legacy Data
MUR,353,WALASKY FOR CONGRESS,Legacy Data
MUR,352,CITIZENS AGAINST CORRUPT GOVERNMENT,Legacy Data
MUR,351,"CITIZENS FOR JOHN P. CRAVEN, HAWAII AND THE SEA",Legacy Data
MUR,350,NEW JERSEY EDUCATION ASSOCIATION,Legacy Data
MUR,349,MINNESOTA CHAPTER OF AMERICANS FOR DEMOCRATIC ACTION,Legacy Data
MUR,348,CIVIL SERVICES EMPLOYEES ASSOCIATION INC.,Legacy Data
MUR,347,GEORGE HANSEN FOR CONGRESS COMMITTEE,Legacy Data
MUR,346,RUSSELL R. BEVIS,Legacy Data
MUR,345,UNNAMED ELECTION JUDGES,Legacy Data
MUR,344,OSCAR KLEE,Legacy Data
MUR,343,RICAHRD DALY,Legacy Data
MUR,342,MARTIN S. SHEPARD JR.,Legacy Data
MUR,341,WALTER SIVIRSKY,Legacy Data
MUR,340,ANDREW WATSON,Legacy Data
MUR,339,WILLIAM HATHCOCK,Legacy Data
MUR,338,UNITED AUTO WORKERS UNION,Legacy Data
MUR,337,DONALD MOFFATT ET AL.,Legacy Data
MUR,336,STATE OF KENTUCKY,Legacy Data
MUR,335,DWYANE O. ANDREAS,Legacy Data
MUR,334,NATIONAL COMMITTEE FOR AN EFFECTIVE CONGRESS,Legacy Data
MUR,333,1976 DEMOCRATIC PRESIDENTIAL CAMPAIGN COMMITTEE,Legacy Data
MUR,332,NATIONAL CONSERVATIVE POLITICAL ACTION COMMITTEE,Legacy Data
MUR,331,AMERICAN PARTY,Legacy Data
MUR,330,PRESIDENT FORD COMMITTEE,Legacy Data
MUR,329,NONE,Legacy Data
MUR,328,COMMITTEE TO ELECT LYNDON LAROUCHE,Legacy Data
MUR,327,QUINCY COLLINS,Legacy Data
MUR,326,JOHN ARENA,Legacy Data
MUR,325,JANINE HANSEN,Legacy Data
MUR,324,JIMMY CARTER,Legacy Data
MUR,323,CITIZENS FOR SENATOR BROCK,Legacy Data
MUR,322,FIDEL CASTRO LETTER,Legacy Data
MUR,321,FRIEND OF THE FIRST FAMILY,Legacy Data
MUR,320,AFL-CIO COPE,Legacy Data
MUR,319,MOBILE OIL CORPORATION,Legacy Data
MUR,318,LOU FREY APPRECIATION COMMITTEE,Legacy Data
MUR,317,JACK DUVALL,Legacy Data
MUR,316,FEDERAL BUREAU OF INVESTIGATION,Legacy Data
MUR,315,COMMITTEE TO ELECT JIM MADRID,Legacy Data
MUR,314,PETERS FOR CONGRESS COMMITTEE,Legacy Data
MUR,313,PHILIP DALTON,Legacy Data
MUR,312,CHICAGO MILWAKEE ST. PAUL AND PACIFIC RAILROAD COMPANY,Legacy Data
MUR,311,BILL DORSEY,Legacy Data
MUR,310,NORTHWEST JERSEY TRIM COMMITTEE,Legacy Data
MUR,309,FRED NUTTER,Legacy Data
MUR,308,MONEY MARKET SERVICES INC./CHASE ECONOMETRICS INC.,
MUR,307,ALLEN E. ERTEL FOR CONGRESS COMMITTEE,Legacy Data
MUR,306,NEWT GINGRICH,Legacy Data
MUR,305,CITIZENS COMMITTEE TO ELECT HIRSFELD FOR SENATOR,Legacy Data
MUR,304,PRESIDENT FORD COMMITTEE,Legacy Data
MUR,303,RICAHRD A. VIGUERIE COMPANY,Legacy Data
MUR,302,AMERICAN MEDICAL ASSOCIATION,Legacy Data
MUR,301,GERTRUDE STRICK,Legacy Data
MUR,300,ROMANO MAZZOLI,Legacy Data
MUR,299,BURCHAM FOR CONGRESS COMMITTEE,Legacy Data
MUR,298,VERNON W. THOMPSON (FEC CHAIRMAN),Legacy Data
MUR,297,COMMITTEE FOR RESPONSIBLE YOUTH POLITICS,Legacy Data
MUR,296,PENTHOUSE MAGAZINE,Legacy Data
MUR,295,CITIZENS FOR GUNDERSEN,Legacy Data
MUR,294,GANNETT PACIFIC CORPORATION INC.,Legacy Data
MUR,293,CALIFORNIA EDUCATION ASSOCIATION,Legacy Data
MUR,292,SKAGIT FISHERMEN COMMITTEE TO ELECT JOHN NANCE GARNER CONGRESSMAN,Legacy Data
MUR,291,GARDEN CITY EDUCATION ASSOCIATION,Legacy Data
MUR,289,"AMERICAN MEDICAL ASSOCIATION, ET AL.",Legacy Data
MUR,288,COMMON CAUSE,Legacy Data
MUR,287,CITIZENS FOR REAGAN,Legacy Data
MUR,286,COMMITTEE FOR THE SURVIVAL OF A FREE CONGRESS,Legacy Data
MUR,285,OHIO DEMOCRATIC PARTY,Legacy Data
MUR,284,COMMITTEE TO RE-ELECT RON PAUL,Legacy Data
MUR,283,NEW JERSEY EDUCATION ASSOCIATION AND NEA,Legacy Data
MUR,282,O'BRIEN FOR CONGRESS COMMITTEE,Legacy Data
MUR,281,COMMITTEE TO ELECT LYNDON LAROUCHE,Legacy Data
MUR,280,PERCY GRAY,Legacy Data
MUR,279,JOHN H. GLOVER,Legacy Data
MUR,278,TIMOTHY BEARSON,Legacy Data
MUR,277,AMERICAN PARTY OF THE UNITED STATES,Legacy Data
MUR,276,GERALD R. FORD,Legacy Data
MUR,275,JIM INHOFE,Legacy Data
MUR,274,ASSOCIATED BUILDERS AND CONTRACTORS,Legacy Data
MUR,273,GAROFOLI-SWEENEY COMMITTEE,Legacy Data
MUR,272,JANINE HANSEN FOR CONGRESS COMMITTEE,Legacy Data
MUR,271,RONALD WAYNE EVANS,Legacy Data
MUR,270,COMMON CAUSE,Legacy Data
MUR,269,COMMITTEE TO ELECT CALVIN KIMBROUGH TO CONGRESS,Legacy Data
MUR,268,RICHARD ELLIS,Legacy Data
MUR,267,EDWARD BROWN,Legacy Data
MUR,266,SHEET METAL WORKERS INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE,Legacy Data
MUR,265,SIXTH DISTRICT CARR FOR CONGRESS COMMITTEE,Legacy Data
MUR,264,BERNARD SHANNON,Legacy Data
MUR,263,ROBERT O. FLYNN,Legacy Data
MUR,262,FLOR-L-POT,Legacy Data
MUR,261,LIBERTY LOBBY INC.,Legacy Data
MUR,260,MARINE ENGINEERS BENEFICIAL ASSOCIATION POLITICAL ACTION FUND,Legacy Data
MUR,259,HARRY TIEBONT,Legacy Data
MUR,258,WILLIAM GREEN,Legacy Data
MUR,257,LAWRENCE ELLIOTT,Legacy Data
MUR,256,CLIFF TAYLOR FOR CONGRESS COMMITTEE,Legacy Data
MUR,255,CITIZENS FOR ADOLF GUNDERSON,Legacy Data
MUR,254,R. NELSON CREWS,Legacy Data
MUR,253,AMERICAN MEDICAL ASSOCIATION ET AL.,Legacy Data
MUR,252,WILLIAM ROSTRON,Legacy Data
MUR,251,JOHN ADAMS,Legacy Data
MUR,250,ISAAC HOOD,Legacy Data
MUR,249,JOEL ALEXANDER SALITERMAN,Legacy Data
MUR,248,ROWENA VON WOLF,Legacy Data
MUR,247,CITIZENS FOR MOFFETT '76 COMMITTEE,Legacy Data
MUR,246,COMMITTEE FOR JIMMY CARTER,Legacy Data
MUR,245,"STATION KCRL-TV, RENO, NEVADA",Legacy Data
MUR,244,DAN ELLER,Legacy Data
MUR,243,AMALGAMATED CLOTHING WORKERS,Legacy Data
MUR,242,JIMMY CARTER,Legacy Data
MUR,241,JIMMY CARTER,Legacy Data
MUR,240,RICHARD A. TILGHMAN,Legacy Data
MUR,239,AIRPLANE SERVICES INC.,Legacy Data
MUR,238,DAVID ETSY,Legacy Data
MUR,237,ANOBODY BUT CARTER COMMITTEE,Legacy Data
MUR,236,LABOR FOR JACKSON,Legacy Data
MUR,235,"WALLACE CAMPAIGN, INC.",Legacy Data
MUR,234,"COMMITTEE ON POLITICAL EDUCAITON (""COPE"")",Legacy Data
MUR,233,United Steelworkers Political Action Fund,Legacy Data
MUR,232,United Federation of Teachers (COPE),Legacy Data
MUR,231,Volunteers for Vento,Legacy Data
MUR,230,CITIZENS FOR A UNITED REPUBLICAN VICTORY IN '76,Legacy Data
MUR,229,RICHARD A. VIGUERIE,Legacy Data
MUR,228,ARMCO STEEL CORPORATION,Legacy Data
MUR,227,Wes Mowery,Legacy Data
MUR,226,RIGHT TO BEAR ARMS POLITICAL VICTORY FUND,Legacy Data
MUR,225,CITIZENS COMMITTEE FOR BETTER GOVERNMENT,Legacy Data
MUR,224,BRUCE CAPUTO,Legacy Data
MUR,223,46TH LEGISLATIVE DISTRICT,Legacy Data
MUR,222,ROBERT E. BADHAM,Legacy Data
MUR,221,Security Benefit Life Insurance Company,Legacy Data
MUR,220,LANNY DAVIS,Legacy Data
MUR,219,New York City Board of Elections,Legacy Data
MUR,218,BARNARD FOR CONGRESS COMMITTEE,Legacy Data
MUR,217,Committee for Jimmy Carter,Legacy Data
MUR,216,AIRPLANE SERVICES INC.,Legacy Data
MUR,215,LLOYD BENTSEN,Legacy Data
MUR,214,KEN BUTTERWORTH,Legacy Data
MUR,213,OKONITE COMPANY,Legacy Data
MUR,212,EDWARD P. BEARD,Legacy Data
MUR,211,NOEL FOR SENATOR,Legacy Data
MUR,210,OKONITE COMPANY,Legacy Data
MUR,209,DR. JOHN GRADY,Legacy Data
MUR,208,PEPSI COLA COMPANY,Legacy Data
MUR,207,GEORGE HANSEN FOR CONGRESS COMMITTEE,Legacy Data
MUR,206,NBC Television,Legacy Data
MUR,205,KANSAS CITY STAR,Legacy Data
MUR,204,Shriver for President Committee,Legacy Data
MUR,203,CITIZENS FOR REAGAN,Legacy Data
MUR,202,BUSINESSMEN FOR HAYAKAWA,Legacy Data
MUR,201,CALIFORNIA COUNTY CLERKS AND NEWSPAPERS,Legacy Data
MUR,200,OKONITE COMPANY,Legacy Data
MUR,199,Committee for Jimmy Carter,Legacy Data
MUR,198,PRESIDENT FORD COMMITTEE,Legacy Data
MUR,197,CITIZENS FOR REAGAN,Legacy Data
MUR,196,Scott for Congress Committee,Legacy Data
MUR,195,FRIENDS OF HAYAKAWA,Legacy Data
MUR,194,REPRESENTATIVE SAM B. HALL JR.,Legacy Data
MUR,193,"Secretaries of State for New Mexico, Utah, Colorado, Wyoming and Indiana",Legacy Data
MUR,192,REPUBLICAN NATIONAL COMMITTEE,Legacy Data
MUR,191,CITIZENS FOR REAGAN,Legacy Data
MUR,190,PRESIDENT FORD COMMITTEE,Legacy Data
MUR,189,CONGRESSMAN HERMAN BADILLO,Legacy Data
MUR,188,REPUBLICAN NATIONAL COMMITTEE,Legacy Data
MUR,187,JOSEPH P. AFSHARI,Legacy Data
MUR,186,RICHARD WAKSMAN,Legacy Data
MUR,185,CHIP EDWARDS,Legacy Data
MUR,184,United Mine Workers of America,Legacy Data
MUR,183,CITIZENS FOR REAGAN,Legacy Data
MUR,182,JOHN TUNNEY,Legacy Data
MUR,181,HENRY M. JACKSON,Legacy Data
MUR,180,DAVID W. DENNIS,Legacy Data
MUR,179,JOHN DURKIN,Legacy Data
MUR,178,COMMITTEE TO ELECT JOE RICE/SAUL LANKSTER,Legacy Data
MUR,177,Secretary of State of California,Legacy Data
MUR,176,NATIONAL REPUBLICAN SENATORIAL COMMITTEE,Legacy Data
MUR,175,JOHN V. TUNNEY,Legacy Data
MUR,174,ANONYMOUS LETTER,Legacy Data
MUR,173,GEORGE WALLACE CAMPAIGN,Legacy Data
MUR,172,CITIZENS FOR REAGAN,Legacy Data
MUR,171,James Lawrence for Congress Committee/Citizens for Lawrence,Legacy Data
MUR,170,GOVENOR AND STATE LEGISLATURE OF TEXAS,Legacy Data
MUR,168,Unspecified,Legacy Data
MUR,167,FRANK CHURCH (SENATOR),Legacy Data
MUR,166,JOHNNY CARSON,Legacy Data
MUR,165,HENRY H. BALDWIN,Legacy Data
MUR,164,Committee for the Survival of a Free Congress,Legacy Data
MUR,163,ASSOCIATED PRESS,Legacy Data
MUR,162,DENT RE-ELECTION COMMITTEE,Legacy Data
MUR,161,RONALD REAGAN,Legacy Data
MUR,160,"EDMUND G. BROWN, JR.",Legacy Data
MUR,159,HAROLD T. JOHNSON,Legacy Data
MUR,158,MORRIS K. UDALL,Legacy Data
MUR,157,National Republican Congressional Committee,Legacy Data
MUR,156,ROBERT E. BADHAM,Legacy Data
MUR,155,SAM STIEGER,Legacy Data
MUR,154,CITIZENS FOR REAGAN,Legacy Data
MUR,153,LABOR FOR BAYH COMMITTTEE,Legacy Data
MUR,152,NEIL R. ROLDE,Legacy Data
MUR,151,WILLIAM  KNAUS,Legacy Data
MUR,150,AMERICAN CONSERVATIVE UNION,Legacy Data
